"","x"
"2634","BRCA2"
"2635","BRCA2"
"2636","BRCA2"
"2637","BRCA2"
"2638","BRCA2"
"2639","BRCA2"
"2640","BRCA2"
"2641","BRCA2"
"2642","BRCA2"
"2643","BRCA2"
"2644","BRCA2"
"2645","BRCA2"
"2646","BRCA2"
"2647","BRCA2"
"2648","BRCA2"
"2649","BRCA2"
"2650","BRCA2"
"2651","BRCA2"
"2652","BRCA2"
"2653","BRCA2"
"2654","BRCA2"
"2655","BRCA2"
"2656","BRCA2"
"2657","BRCA2"
"2658","BRCA2"
"2659","BRCA2"
"2660","BRCA2"
"2661","BRCA2"
"2662","BRCA2"
"2663","BRCA2"
"2664","BRCA2"
"2665","BRCA2"
"2666","BRCA2"
"2667","BRCA2"
"2668","BRCA2"
"2669","BRCA2"
"2670","BRCA2"
"2671","BRCA2"
"2672","BRCA2"
"2673","BRCA2"
"2674","BRCA2"
"2675","BRCA2"
"2676","BRCA2"
"2677","BRCA2"
"2678","BRCA2"
"2679","BRCA2"
"2680","BRCA2"
"2681","BRCA2"
"2682","BRCA2"
"2683","BRCA2"
"2684","BRCA2"
"2685","BRCA2"
"2686","BRCA2"
"2687","BRCA2"
"2688","BRCA2"
"2689","BRCA2"
"2690","BRCA2"
"2691","BRCA2"
"2692","BRCA2"
"2693","BRCA2"
"2694","BRCA2"
"2695","BRCA2"
"2696","BRCA2"
"2697","BRCA2"
"2698","BRCA2"
"2699","BRCA2"
"2700","BRCA2"
"2701","BRCA2"
"2702","BRCA2"
"2703","BRCA2"
"2704","BRCA2"
"2705","BRCA2"
"2706","BRCA2"
"2707","BRCA2"
"2708","BRCA2"
"2709","BRCA2"
"2710","BRCA2"
"2711","BRCA2"
"2712","BRCA2"
"2713","BRCA2"
"2714","BRCA2"
"2715","BRCA2"
"2716","BRCA2"
"2717","BRCA2"
"2718","BRCA2"
"2719","BRCA2"
"2720","BRCA2"
"2721","BRCA2"
"2722","BRCA2"
"2723","BRCA2"
"2724","BRCA2"
"2725","BRCA2"
"2726","BRCA2"
"2727","BRCA2"
"2728","BRCA2"
"2729","BRCA2"
"2730","BRCA2"
"2731","BRCA2"
"2732","BRCA2"
"2733","BRCA2"
"2734","BRCA2"
"2735","BRCA2"
"2736","BRCA2"
"2737","BRCA2"
"2738","BRCA2"
"2739","BRCA2"
"2740","BRCA2"
"2741","BRCA2"
"2742","BRCA2"
"2743","BRCA2"
"2744","BRCA2"
"2745","BRCA2"
"2746","BRCA2"
"2747","BRCA2"
"2748","BRCA2"
"2749","BRCA2"
"2750","BRCA2"
"2751","BRCA2"
"2752","BRCA2"
"2753","BRCA2"
"2754","BRCA2"
"2755","BRCA2"
"2756","BRCA2"
"2757","BRCA2"
"2758","BRCA2"
"2759","BRCA2"
"2760","BRCA2"
"2761","BRCA2"
"2762","BRCA2"
"2763","BRCA2"
"2764","BRCA2"
"2765","BRCA2"
"2766","BRCA2"
"2767","BRCA2"
"2768","BRCA2"
"2769","BRCA2"
"2770","BRCA2"
"2771","BRCA2"
"2772","BRCA2"
"2773","BRCA2"
"2774","BRCA2"
"2775","BRCA2"
"2776","BRCA2"
"2777","BRCA2"
"2778","BRCA2"
"2779","BRCA2"
"2780","BRCA2"
"2781","BRCA2"
"2782","BRCA2"
"2783","BRCA2"
"2784","BRCA2"
"2785","BRCA2"
"2786","BRCA2"
"2787","BRCA2"
"2788","BRCA2"
"2789","BRCA2"
"2790","BRCA2"
"2791","BRCA2"
"2792","BRCA2"
"2793","BRCA2"
"2794","BRCA2"
"2795","BRCA2"
"2796","BRCA2"
"2797","BRCA2"
"2798","BRCA2"
"2799","BRCA2"
"2800","BRCA2"
"2801","BRCA2"
"2802","BRCA2"
"2803","BRCA2"
"2804","BRCA2"
"2805","BRCA2"
"2806","BRCA2"
"2807","BRCA2"
"2808","BRCA2"
"2809","BRCA2"
"2810","BRCA2"
"2811","BRCA2"
"2812","BRCA2"
"2813","BRCA2"
"2814","BRCA2"
"2815","BRCA2"
"2816","BRCA2"
"2817","BRCA2"
"2818","BRCA2"
"2819","BRCA2"
"2820","BRCA2"
"2821","BRCA2"
"2822","BRCA2"
"2823","BRCA2"
"2824","BRCA2"
"2825","BRCA2"
"2826","BRCA2"
"2827","BRCA2"
"2828","BRCA2"
"2829","BRCA2"
"2830","BRCA2"
"2831","BRCA2"
"2832","BRCA2"
"2833","BRCA2"
"2834","BRCA2"
"2835","BRCA2"
"2836","BRCA2"
"2837","BRCA2"
"2838","BRCA2"
"2839","BRCA2"
"2840","BRCA2"
"2841","BRCA2"
"2842","BRCA2"
"2843","BRCA2"
"2844","BRCA2"
"2845","BRCA2"
"2846","BRCA2"
"2847","BRCA2"
"2848","BRCA2"
"2849","BRCA2"
"2850","BRCA2"
"2851","BRCA2"
"2852","BRCA2"
"2853","BRCA2"
"2854","BRCA2"
"2855","BRCA2"
"2856","BRCA2"
"2857","BRCA2"
"2858","BRCA2"
"2859","BRCA2"
"2860","BRCA2"
"2861","BRCA2"
"2862","BRCA2"
"2863","BRCA2"
"2864","BRCA2"
"2865","BRCA2"
"2866","BRCA2"
"2867","BRCA2"
"2868","BRCA2"
"2869","BRCA2"
"2870","BRCA2"
"2871","BRCA2"
"2872","BRCA2"
"2873","BRCA2"
"2874","BRCA2"
"2875","BRCA2"
"2876","BRCA2"
"2877","BRCA2"
"2878","BRCA2"
"2879","BRCA2"
"2880","BRCA2"
"2881","BRCA2"
"2882","BRCA2"
"2883","BRCA2"
"2884","BRCA2"
"2885","BRCA2"
"2886","BRCA2"
"2887","BRCA2"
"2888","BRCA2"
"2889","BRCA2"
"2890","BRCA2"
"2891","BRCA2"
"2892","BRCA2"
"2893","BRCA2"
"2894","BRCA2"
"2895","BRCA2"
"2896","BRCA2"
"2897","BRCA2"
"2898","BRCA2"
"2899","BRCA2"
"2900","BRCA2"
"2901","BRCA2"
"2902","BRCA2"
"2903","BRCA2"
"2904","BRCA2"
"2905","BRCA2"
"2906","BRCA2"
"2907","BRCA2"
"2908","BRCA2"
"2909","BRCA2"
"2910","BRCA2"
"2911","BRCA2"
"2912","BRCA2"
"2913","BRCA2"
"2914","BRCA2"
"2915","BRCA2"
"2916","BRCA2"
"2917","BRCA2"
"2918","BRCA2"
"2919","BRCA2"
"2920","BRCA2"
"2921","BRCA2"
"2922","BRCA2"
"2923","BRCA2"
"2924","BRCA2"
"2925","BRCA2"
"2926","BRCA2"
"2927","BRCA2"
"2928","BRCA2"
"2929","BRCA2"
"2930","BRCA2"
"2931","BRCA2"
"2932","BRCA2"
"2933","BRCA2"
"2934","BRCA2"
"2935","BRCA2"
"2936","BRCA2"
"2937","BRCA2"
"2938","BRCA2"
"2939","BRCA2"
"2940","BRCA2"
"2941","BRCA2"
"2942","BRCA2"
"2943","BRCA2"
"2944","BRCA2"
"2945","BRCA2"
"2946","BRCA2"
"2947","BRCA2"
"2948","BRCA2"
"2949","BRCA2"
"2950","BRCA2"
"2951","BRCA2"
"2952","BRCA2"
"2953","BRCA2"
"2954","BRCA2"
"2955","BRCA2"
"2956","BRCA2"
"2957","BRCA2"
"2958","BRCA2"
"2959","BRCA2"
"2960","BRCA2"
"2961","BRCA2"
"2962","BRCA2"
"2963","BRCA2"
"2964","BRCA2"
"2965","BRCA2"
"2966","BRCA2"
"2967","BRCA2"
"2968","BRCA2"
"2969","BRCA2"
"2970","BRCA2"
"2971","BRCA2"
"2972","BRCA2"
"2973","BRCA2"
"2974","BRCA2"
"2975","BRCA2"
"2976","BRCA2"
"2977","BRCA2"
"2978","BRCA2"
"2979","BRCA2"
"2980","BRCA2"
"2981","BRCA2"
"2982","BRCA2"
"2983","BRCA2"
"2984","BRCA2"
"2985","BRCA2"
"2986","BRCA2"
"2987","BRCA2"
"2988","BRCA2"
"2989","BRCA2"
"2990","BRCA2"
"2991","BRCA2"
"2992","BRCA2"
"2993","BRCA2"
"2994","BRCA2"
"2995","BRCA2"
"2996","BRCA2"
"2997","BRCA2"
"2998","BRCA2"
"2999","BRCA2"
"3000","BRCA2"
"3001","BRCA2"
"3002","BRCA2"
"3003","BRCA2"
"3004","BRCA2"
"3005","BRCA2"
"3006","BRCA2"
"3007","BRCA2"
"3008","BRCA2"
"3009","BRCA2"
"3010","BRCA2"
"3011","BRCA2"
"3012","BRCA2"
"3013","BRCA2"
"3014","BRCA2"
"3015","BRCA2"
"3016","BRCA2"
"3017","BRCA2"
"3018","BRCA2"
"3019","BRCA2"
"3020","BRCA2"
"3021","BRCA2"
"3022","BRCA2"
"3023","BRCA2"
"3024","BRCA2"
"3025","BRCA2"
"3026","BRCA2"
"3027","BRCA2"
"3028","BRCA2"
"3029","BRCA2"
"3030","BRCA2"
"3031","BRCA2"
"3032","BRCA2"
"3033","BRCA2"
"3034","BRCA2"
"3035","BRCA2"
"3036","BRCA2"
"3037","BRCA2"
"3038","BRCA2"
"3039","BRCA2"
"3040","BRCA2"
"3041","BRCA2"
"3042","BRCA2"
"3043","BRCA2"
"3044","BRCA2"
"3045","BRCA2"
"3046","BRCA2"
"3047","BRCA2"
"3048","BRCA2"
"3049","BRCA2"
"3050","BRCA2"
"3051","BRCA2"
"3052","BRCA2"
"3053","BRCA2"
"3054","BRCA2"
"3055","BRCA2"
"3056","BRCA2"
"3057","BRCA2"
"3058","BRCA2"
"3059","BRCA2"
"3060","BRCA2"
"3061","BRCA2"
"3062","BRCA2"
"3063","BRCA2"
"3064","BRCA2"
"3065","BRCA2"
"3066","BRCA2"
"3067","BRCA2"
"3068","BRCA2"
"3069","BRCA2"
"3070","BRCA2"
"3071","BRCA2"
"3072","BRCA2"
"3073","BRCA2"
"3074","BRCA2"
"3075","BRCA2"
"3076","BRCA2"
"3077","BRCA2"
"3078","BRCA2"
"3079","BRCA2"
"3080","BRCA2"
"3081","BRCA2"
"3082","BRCA2"
"3083","BRCA2"
"3084","BRCA2"
"3085","BRCA2"
"3086","BRCA2"
"3087","BRCA2"
"3088","BRCA2"
"3089","BRCA2"
"3090","BRCA2"
"3091","BRCA2"
"3092","BRCA2"
"3093","BRCA2"
"3094","BRCA2"
"3095","BRCA2"
"3096","BRCA2"
"3097","BRCA2"
"3098","BRCA2"
"3099","BRCA2"
"3100","BRCA2"
"3101","BRCA2"
"3102","BRCA2"
"3103","BRCA2"
"3104","BRCA2"
"3105","BRCA2"
"3106","BRCA2"
"3107","BRCA2"
"3108","BRCA2"
"3109","BRCA2"
"3110","BRCA2"
"3111","BRCA2"
"3112","BRCA2"
"3113","BRCA2"
"3114","BRCA2"
"3115","BRCA2"
"3116","BRCA2"
"3117","BRCA2"
"3118","BRCA2"
"3119","BRCA2"
"3120","BRCA2"
"3121","BRCA2"
"3122","BRCA2"
"3123","BRCA2"
"3124","BRCA2"
"3125","BRCA2"
"3126","BRCA2"
"3127","BRCA2"
"3128","BRCA2"
"3129","BRCA2"
"3130","BRCA2"
"3131","BRCA2"
"3132","BRCA2"
"3133","BRCA2"
"3134","BRCA2"
"3135","BRCA2"
"3136","BRCA2"
"3137","BRCA2"
"3138","BRCA2"
"3139","BRCA2"
"3140","BRCA2"
"3141","BRCA2"
"3142","BRCA2"
"3143","BRCA2"
"3144","BRCA2"
"3145","BRCA2"
"3146","BRCA2"
"3147","BRCA2"
"3148","BRCA2"
"3149","BRCA2"
"3150","BRCA2"
"3151","BRCA2"
"3152","BRCA2"
"3153","BRCA2"
"3154","BRCA2"
"3155","BRCA2"
"3156","BRCA2"
"3157","BRCA2"
"3158","BRCA2"
"3159","BRCA2"
"3160","BRCA2"
"3161","BRCA2"
"3162","AKT1"
"3163","RAD51"
"3164","PRC1"
"3165","PRC1"
"3166","PRC1"
"3167","PRC1"
"3168","PRC1"
"3169","PRC1"
"3170","PRC1"
"3171","PRC1"
"3172","PRC1"
"3173","PRC1"
"3174","PRC1"
"3175","PRC1"
"3176","PRC1"
"3177","PRC1"
"3178","PRC1"
"3179","PRC1"
"3180","PRC1"
"3181","PRC1"
"3182","PRC1"
"3183","PRC1"
"3184","ABCC1"
"3185","ABCC1"
"3186","ABCC1"
"3187","ABCC1"
"3188","ABCC1"
"3189","ABCC1"
"3190","ABCC1"
"3191","ABCC1"
"3192","ABCC1"
"3193","ABCC1"
"3194","ABCC1"
"3195","ABCC1"
"3196","PALB2"
"3197","PALB2"
"3198","PALB2"
"3199","PALB2"
"3200","PALB2"
"3201","PALB2"
"3202","PALB2"
"3203","PALB2"
"3204","PALB2"
"3205","PALB2"
"3206","PALB2"
"3207","PALB2"
"3208","PALB2"
"3209","PALB2"
"3210","PALB2"
"3211","PALB2"
"3212","PALB2"
"3213","PALB2"
"3214","PALB2"
"3215","PALB2"
"3216","PALB2"
"3217","PALB2"
"3218","PALB2"
"3219","PALB2"
"3220","PALB2"
"3221","PALB2"
"3222","PALB2"
"3223","PALB2"
"3224","PALB2"
"3225","PALB2"
"3226","PALB2"
"3227","PALB2"
"3228","PALB2"
"3229","PALB2"
"3230","PALB2"
"3231","PALB2"
"3232","PALB2"
"3233","PALB2"
"3234","PALB2"
"3235","PALB2"
"3236","PALB2"
"3237","PALB2"
"3238","PALB2"
"3239","PALB2"
"3240","PALB2"
"3241","PALB2"
"3242","PALB2"
"3243","PALB2"
"3244","PALB2"
"3245","PALB2"
"3246","PALB2"
"3247","PALB2"
"3248","PALB2"
"3249","PALB2"
"3250","PALB2"
"3251","PALB2"
"3252","PALB2"
"3253","PALB2"
"3254","PALB2"
"3255","PALB2"
"3256","PALB2"
"3257","PALB2"
"3258","PALB2"
"3259","PALB2"
"3260","PALB2"
"3261","PALB2"
"3262","PALB2"
"3263","PALB2"
"3264","PALB2"
"3265","PALB2"
"3266","PALB2"
"3267","PALB2"
"3268","PALB2"
"3269","PALB2"
"3270","PALB2"
"3271","PALB2"
"3272","PALB2"
"3273","PALB2"
"3274","PALB2"
"3275","PALB2"
"3276","PALB2"
"3277","PALB2"
"3278","PALB2"
"3279","PALB2"
"3280","PALB2"
"3281","PALB2"
"3282","PALB2"
"3283","PALB2"
"3284","PALB2"
"3285","PALB2"
"3286","PALB2"
"3287","PALB2"
"3288","PALB2"
"3289","PALB2"
"3290","PALB2"
"3291","PALB2"
"3292","PALB2"
"3293","PALB2"
"3294","PALB2"
"3295","PALB2"
"3296","PALB2"
"3297","PALB2"
"3298","PALB2"
"3299","PALB2"
"3300","PALB2"
"3301","PALB2"
"3302","PALB2"
"3303","PALB2"
"3304","PALB2"
"3305","PALB2"
"3306","PALB2"
"3307","PALB2"
"3308","PALB2"
"3309","PALB2"
"3310","PALB2"
"3311","PALB2"
"3312","PALB2"
"3313","PALB2"
"3314","PALB2"
"3315","PALB2"
"3316","PALB2"
"3317","PALB2"
"3318","PALB2"
"3319","PALB2"
"3320","PALB2"
"3321","PALB2"
"3322","PALB2"
"3323","PALB2"
"3324","PALB2"
"3325","PALB2"
"3326","PALB2"
"3327","PALB2"
"3328","PALB2"
"3329","PALB2"
"3330","PALB2"
"3331","PALB2"
"3332","PALB2"
"3333","PALB2"
"3334","PALB2"
"3335","PALB2"
"3336","PALB2"
"3337","PALB2"
"3338","PALB2"
"3339","PALB2"
"3340","PALB2"
"3341","PALB2"
"3342","PALB2"
"3343","PALB2"
"3344","PALB2"
"3345","PALB2"
"3346","PALB2"
"3347","PALB2"
"3348","PALB2"
"3349","PALB2"
"3350","PALB2"
"3351","PALB2"
"3352","PALB2"
"3353","PALB2"
"3354","PALB2"
"3355","PALB2"
"3356","PALB2"
"3357","PALB2"
"3358","PALB2"
"3359","PALB2"
"3360","PALB2"
"3361","PALB2"
"3362","PALB2"
"3363","PALB2"
"3364","PALB2"
"3365","PALB2"
"3366","PALB2"
"3367","PALB2"
"3368","PALB2"
"3369","PALB2"
"3370","PALB2"
"3371","PALB2"
"3372","PALB2"
"3373","PALB2"
"3374","PALB2"
"3375","PALB2"
"3376","PALB2"
"3377","PALB2"
"3378","PALB2"
"3379","PALB2"
"3380","PALB2"
"3381","PALB2"
"3382","PALB2"
"3383","PALB2"
"3384","PALB2"
"3385","PALB2"
"3386","PALB2"
"3387","PALB2"
"3388","PALB2"
"3389","PALB2"
"3390","PALB2"
"3391","PALB2"
"3392","PALB2"
"3393","PALB2"
"3394","PALB2"
"3395","PALB2"
"3396","PALB2"
"3397","CDH1"
"3398","CDH1"
"3399","NQO1"
"3400","TP53"
"3401","TP53"
"3402","TP53"
"3403","RAD51D"
"3404","RAD51D"
"3405","RAD51D"
"3406","MIR4728"
"3407","MIR4728"
"3408","MIR4728"
"3409","MIR4728"
"3410","MIR4728"
"3411","BRCA1"
"3412","BRCA1"
"3413","BRCA1"
"3414","BRCA1"
"3415","BRCA1"
"3416","BRCA1"
"3417","BRCA1"
"3418","BRCA1"
"3419","BRCA1"
"3420","BRCA1"
"3421","BRCA1"
"3422","BRCA1"
"3423","BRCA1"
"3424","BRCA1"
"3425","BRCA1"
"3426","BRCA1"
"3427","BRCA1"
"3428","BRCA1"
"3429","BRCA1"
"3430","BRCA1"
"3431","BRCA1"
"3432","BRCA1"
"3433","BRCA1"
"3434","BRCA1"
"3435","BRCA1"
"3436","BRCA1"
"3437","BRCA1"
"3438","BRCA1"
"3439","BRCA1"
"3440","BRCA1"
"3441","BRCA1"
"3442","BRCA1"
"3443","BRCA1"
"3444","BRCA1"
"3445","BRCA1"
"3446","BRCA1"
"3447","BRCA1"
"3448","BRCA1"
"3449","BRCA1"
"3450","BRCA1"
"3451","BRCA1"
"3452","BRCA1"
"3453","BRCA1"
"3454","BRCA1"
"3455","BRCA1"
"3456","BRCA1"
"3457","BRCA1"
"3458","BRCA1"
"3459","BRCA1"
"3460","BRCA1"
"3461","BRCA1"
"3462","BRCA1"
"3463","BRCA1"
"3464","BRCA1"
"3465","BRCA1"
"3466","BRCA1"
"3467","BRCA1"
"3468","BRCA1"
"3469","BRCA1"
"3470","BRCA1"
"3471","BRCA1"
"3472","BRCA1"
"3473","BRCA1"
"3474","BRCA1"
"3475","BRCA1"
"3476","BRCA1"
"3477","BRCA1"
"3478","BRCA1"
"3479","BRCA1"
"3480","BRCA1"
"3481","BRCA1"
"3482","BRCA1"
"3483","BRCA1"
"3484","BRCA1"
"3485","BRCA1"
"3486","BRCA1"
"3487","BRCA1"
"3488","BRCA1"
"3489","BRCA1"
"3490","BRCA1"
"3491","BRCA1"
"3492","BRCA1"
"3493","BRCA1"
"3494","BRCA1"
"3495","BRCA1"
"3496","BRCA1"
"3497","BRCA1"
"3498","BRCA1"
"3499","BRCA1"
"3500","BRCA1"
"3501","BRCA1"
"3502","BRCA1"
"3503","BRCA1"
"3504","BRCA1"
"3505","BRCA1"
"3506","BRCA1"
"3507","BRCA1"
"3508","BRCA1"
"3509","BRCA1"
"3510","BRCA1"
"3511","BRCA1"
"3512","BRCA1"
"3513","BRCA1"
"3514","BRCA1"
"3515","BRCA1"
"3516","BRCA1"
"3517","BRCA1"
"3518","BRCA1"
"3519","BRCA1"
"3520","BRCA1"
"3521","BRCA1"
"3522","BRCA1"
"3523","BRCA1"
"3524","BRCA1"
"3525","BRCA1"
"3526","BRCA1"
"3527","BRCA1"
"3528","BRCA1"
"3529","BRCA1"
"3530","BRCA1"
"3531","BRCA1"
"3532","BRCA1"
"3533","BRCA1"
"3534","BRCA1"
"3535","BRCA1"
"3536","BRCA1"
"3537","BRCA1"
"3538","BRCA1"
"3539","BRCA1"
"3540","BRCA1"
"3541","BRCA1"
"3542","BRCA1"
"3543","BRCA1"
"3544","BRCA1"
"3545","BRCA1"
"3546","BRCA1"
"3547","BRCA1"
"3548","BRCA1"
"3549","BRCA1"
"3550","BRCA1"
"3551","BRCA1"
"3552","BRCA1"
"3553","BRCA1"
"3554","BRCA1"
"3555","BRCA1"
"3556","BRCA1"
"3557","BRCA1"
"3558","BRCA1"
"3559","BRCA1"
"3560","BRCA1"
"3561","BRCA1"
"3562","BRCA1"
"3563","BRCA1"
"3564","BRCA1"
"3565","BRCA1"
"3566","BRCA1"
"3567","BRCA1"
"3568","BRCA1"
"3569","BRCA1"
"3570","BRCA1"
"3571","BRCA1"
"3572","BRCA1"
"3573","BRCA1"
"3574","BRCA1"
"3575","BRCA1"
"3576","BRCA1"
"3577","BRCA1"
"3578","BRCA1"
"3579","BRCA1"
"3580","BRCA1"
"3581","BRCA1"
"3582","BRCA1"
"3583","BRCA1"
"3584","BRCA1"
"3585","BRCA1"
"3586","BRCA1"
"3587","BRCA1"
"3588","BRCA1"
"3589","BRCA1"
"3590","BRCA1"
"3591","BRCA1"
"3592","BRCA1"
"3593","BRCA1"
"3594","BRCA1"
"3595","BRCA1"
"3596","BRCA1"
"3597","BRCA1"
"3598","BRCA1"
"3599","BRCA1"
"3600","BRCA1"
"3601","BRCA1"
"3602","BRCA1"
"3603","BRCA1"
"3604","BRCA1"
"3605","BRCA1"
"3606","BRCA1"
"3607","BRCA1"
"3608","BRCA1"
"3609","BRCA1"
"3610","BRCA1"
"3611","BRCA1"
"3612","BRCA1"
"3613","BRCA1"
"3614","BRCA1"
"3615","BRCA1"
"3616","BRCA1"
"3617","BRCA1"
"3618","BRCA1"
"3619","BRCA1"
"3620","BRCA1"
"3621","BRCA1"
"3622","BRCA1"
"3623","BRCA1"
"3624","BRCA1"
"3625","BRCA1"
"3626","BRCA1"
"3627","BRCA1"
"3628","BRCA1"
"3629","BRCA1"
"3630","BRCA1"
"3631","BRCA1"
"3632","BRCA1"
"3633","BRCA1"
"3634","BRCA1"
"3635","BRCA1"
"3636","BRCA1"
"3637","BRCA1"
"3638","BRCA1"
"3639","BRCA1"
"3640","BRCA1"
"3641","BRCA1"
"3642","BRCA1"
"3643","BRCA1"
"3644","BRCA1"
"3645","BRCA1"
"3646","BRCA1"
"3647","BRCA1"
"3648","BRCA1"
"3649","BRCA1"
"3650","BRCA1"
"3651","BRCA1"
"3652","BRCA1"
"3653","BRCA1"
"3654","BRCA1"
"3655","BRCA1"
"3656","BRCA1"
"3657","BRCA1"
"3658","BRCA1"
"3659","BRCA1"
"3660","BRCA1"
"3661","BRCA1"
"3662","BRCA1"
"3663","BRCA1"
"3664","BRCA1"
"3665","BRCA1"
"3666","BRCA1"
"3667","BRCA1"
"3668","BRCA1"
"3669","BRCA1"
"3670","BRCA1"
"3671","BRCA1"
"3672","BRCA1"
"3673","BRCA1"
"3674","BRCA1"
"3675","BRCA1"
"3676","BRCA1"
"3677","BRCA1"
"3678","BRCA1"
"3679","BRCA1"
"3680","BRCA1"
"3681","BRCA1"
"3682","BRCA1"
"3683","BRCA1"
"3684","BRCA1"
"3685","BRCA1"
"3686","BRCA1"
"3687","BRCA1"
"3688","BRCA1"
"3689","BRCA1"
"3690","BRCA1"
"3691","BRCA1"
"3692","BRCA1"
"3693","BRCA1"
"3694","BRCA1"
"3695","BRCA1"
"3696","BRCA1"
"3697","BRCA1"
"3698","BRCA1"
"3699","BRCA1"
"3700","BRCA1"
"3701","BRCA1"
"3702","BRCA1"
"3703","BRCA1"
"3704","BRCA1"
"3705","BRCA1"
"3706","BRCA1"
"3707","BRCA1"
"3708","BRCA1"
"3709","BRCA1"
"3710","BRCA1"
"3711","BRCA1"
"3712","BRCA1"
"3713","BRCA1"
"3714","BRCA1"
"3715","BRCA1"
"3716","BRCA1"
"3717","BRCA1"
"3718","BRCA1"
"3719","BRCA1"
"3720","BRCA1"
"3721","BRCA1"
"3722","BRCA1"
"3723","BRCA1"
"3724","BRCA1"
"3725","BRCA1"
"3726","BRCA1"
"3727","BRCA1"
"3728","BRCA1"
"3729","BRCA1"
"3730","BRCA1"
"3731","BRCA1"
"3732","BRCA1"
"3733","BRCA1"
"3734","BRCA1"
"3735","BRCA1"
"3736","BRCA1"
"3737","BRCA1"
"3738","BRCA1"
"3739","BRCA1"
"3740","BRCA1"
"3741","BRCA1"
"3742","BRCA1"
"3743","BRCA1"
"3744","BRCA1"
"3745","BRCA1"
"3746","BRCA1"
"3747","BRCA1"
"3748","BRCA1"
"3749","BRCA1"
"3750","BRCA1"
"3751","BRCA1"
"3752","BRCA1"
"3753","BRCA1"
"3754","BRCA1"
"3755","BRCA1"
"3756","BRCA1"
"3757","BRCA1"
"3758","BRCA1"
"3759","BRCA1"
"3760","BRCA1"
"3761","BRCA1"
"3762","BRCA1"
"3763","BRCA1"
"3764","BRCA1"
"3765","BRCA1"
"3766","BRCA1"
"3767","BRCA1"
"3768","BRCA1"
"3769","BRCA1"
"3770","BRCA1"
"3771","BRCA1"
"3772","BRCA1"
"3773","BRCA1"
"3774","BRCA1"
"3775","BRCA1"
"3776","BRCA1"
"3777","BRCA1"
"3778","BRCA1"
"3779","BRCA1"
"3780","BRCA1"
"3781","BRCA1"
"3782","BRCA1"
"3783","BRCA1"
"3784","BRCA1"
"3785","BRCA1"
"3786","BRCA1"
"3787","BRCA1"
"3788","BRCA1"
"3789","BRCA1"
"3790","BRCA1"
"3791","BRCA1"
"3792","BRCA1"
"3793","BRCA1"
"3794","BRCA1"
"3795","BRCA1"
"3796","BRCA1"
"3797","BRCA1"
"3798","BRCA1"
"3799","BRCA1"
"3800","BRCA1"
"3801","BRCA1"
"3802","BRCA1"
"3803","BRCA1"
"3804","BRCA1"
"3805","BRCA1"
"3806","BRCA1"
"3807","BRCA1"
"3808","BRCA1"
"3809","BRCA1"
"3810","BRCA1"
"3811","BRCA1"
"3812","BRCA1"
"3813","BRCA1"
"3814","BRCA1"
"3815","BRCA1"
"3816","BRCA1"
"3817","BRCA1"
"3818","BRCA1"
"3819","BRCA1"
"3820","BRCA1"
"3821","BRCA1"
"3822","BRCA1"
"3823","BRCA1"
"3824","BRCA1"
"3825","BRCA1"
"3826","BRCA1"
"3827","BRCA1"
"3828","BRCA1"
"3829","BRCA1"
"3830","BRCA1"
"3831","BRCA1"
"3832","BRCA1"
"3833","BRCA1"
"3834","BRCA1"
"3835","BRCA1"
"3836","BRCA1"
"3837","BRCA1"
"3838","BRCA1"
"3839","BRCA1"
"3840","BRCA1"
"3841","BRCA1"
"3842","BRCA1"
"3843","BRCA1"
"3844","BRCA1"
"3845","BRCA1"
"3846","BRCA1"
"3847","BRCA1"
"3848","BRCA1"
"3849","BRCA1"
"3850","BRCA1"
"3851","BRCA1"
"3852","BRCA1"
"3853","BRCA1"
"3854","BRCA1"
"3855","BRCA1"
"3856","BRCA1"
"3857","BRCA1"
"3858","BRCA1"
"3859","BRCA1"
"3860","BRCA1"
"3861","BRCA1"
"3862","BRCA1"
"3863","BRCA1"
"3864","BRCA1"
"3865","BRCA1"
"3866","BRCA1"
"3867","BRCA1"
"3868","BRCA1"
"3869","BRCA1"
"3870","BRCA1"
"3871","BRCA1"
"3872","BRCA1"
"3873","BRCA1"
"3874","BRCA1"
"3875","BRCA1"
"3876","BRCA1"
"3877","BRCA1"
"3878","BRCA1"
"3879","BRCA1"
"3880","BRCA1"
"3881","BRCA1"
"3882","BRCA1"
"3883","BRCA1"
"3884","BRCA1"
"3885","BRCA1"
"3886","BRCA1"
"3887","BRCA1"
"3888","BRCA1"
"3889","BRCA1"
"3890","BRCA1"
"3891","BRCA1"
"3892","BRCA1"
"3893","BRCA1"
"3894","BRCA1"
"3895","BRCA1"
"3896","BRCA1"
"3897","BRCA1"
"3898","BRCA1"
"3899","BRCA1"
"3900","BRCA1"
"3901","BRCA1"
"3902","BRCA1"
"3903","BRCA1"
"3904","BRCA1"
"3905","BRCA1"
"3906","BRCA1"
"3907","BRCA1"
"3908","BRCA1"
"3909","BRCA1"
"3910","BRCA1"
"3911","BRCA1"
"3912","BRCA1"
"3913","BRCA1"
"3914","BRCA1"
"3915","BRCA1"
"3916","BRCA1"
"3917","BRCA1"
"3918","BRCA1"
"3919","BRCA1"
"3920","BRCA1"
"3921","BRCA1"
"3922","BRCA1"
"3923","BRCA1"
"3924","BRCA1"
"3925","BRCA1"
"3926","BRCA1"
